,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
0,"['Fabricio Farias', 'Diego Mini']","['[BRA] ', '[PER] ']","['21-15', '21-19']",MS,20180426,"Guatemala City, Guatemala"
1,"['Antonio Li', 'Grimaldy Navirio Gunawan']","['[CAN] ', '[USA] ']","['21-11', '21-11']",MS,20180426,"Guatemala City, Guatemala"
2,"['Ernesto Reyes', 'Dakeil Jonathan Thorpe']","['[CUB] ', '[BAR] ']","['21-17', '21-10']",MS,20180426,"Guatemala City, Guatemala"
3,"['Jorge Rodriguez', 'Manuel Mejia']","['[MEX] ', '[ESA] ']","['21-7', '21-9']",MS,20180426,"Guatemala City, Guatemala"
4,"['Alonso Medel', 'Jose Luis Granados Morales']","['[CHI] ', '[GUA] ']","['21-11', '21-7']",MS,20180426,"Guatemala City, Guatemala"
5,"['Uriel Francisco Canjura Artiga', 'Damien Howell']","['[ESA] ', '[BAR] ']","['21-9', '21-4']",MS,20180426,"Guatemala City, Guatemala"
6,"['Luis Armando Montoya Navarro', 'Cristian Araya']","['[MEX] ', '[CHI] ']","['21-14', '21-11']",MS,20180426,"Guatemala City, Guatemala"
7,"['Humblers Heymard', 'Nicolas Macias']","['[GUA] ', '[PER] ']","['21-9', '21-9']",MS,20180426,"Guatemala City, Guatemala"
8,"['Mateus Carrijo Cutti', 'Daniel Esteban Dieguez Escobar']","['[BRA] ', '[GUA] ']","['21-12', '19-21', '21-9']",MS,20180426,"Guatemala City, Guatemala"
9,"['Bjorn Seguin', 'Luke Couture']","['[USA] ', '[CAN] ']","['21-8', '21-14']",MS,20180426,"Guatemala City, Guatemala"
10,"['Yaqueline Duarte', 'Alejandra Jose Paiz Quan']","['[MEX] ', '[GUA] ']","['21-13', '21-15']",WS,20180426,"Guatemala City, Guatemala"
11,"['Sara Michele Barrios Chiong', 'Nathalie Angelique Fedney Vidal']","['[GUA] ', '[PAN] ']","['21-12', '21-6']",WS,20180426,"Guatemala City, Guatemala"
12,"['Mariana Ugalde', 'Yeily Mari Ortiz Rodriguez']","['[MEX] ', '[CUB] ']","['21-17', '22-20']",WS,20180426,"Guatemala City, Guatemala"
13,"['Lauren Villalobos', 'Ana Lucia Albanes Cordon']","['[CRC] ', '[GUA] ']","['21-16', '21-18']",WS,20180426,"Guatemala City, Guatemala"
14,"['Jaqueline Lima', 'Ashley Montre']","['[BRA] ', '[CHI] ']","['21-11', '21-5']",WS,20180426,"Guatemala City, Guatemala"
15,"['Talia Ng', 'Tamisha Williams']","['[CAN] ', '[BAR] ']","['21-9', '21-8']",WS,20180426,"Guatemala City, Guatemala"
16,"['Bianca Oliveira Lima', 'Katherine Sarai Lara Guzman']","['[BRA] ', '[ESA] ']","['19-21', '21-14', '21-14']",WS,20180426,"Guatemala City, Guatemala"
17,"['Haramara Gaitan', 'Sabrina Scott']","['[MEX] ', '[BAR] ']","['21-2', '21-4']",WS,20180426,"Guatemala City, Guatemala"
18,"['Jeisiane Alves', 'Skaric Mickaela']","['[BRA] ', '[CHI] ']","['21-16', '21-6']",WS,20180426,"Guatemala City, Guatemala"
19,"['Fabiana Silva', 'Constanza Naranjo']","['[BRA] ', '[CHI] ']","['21-10', '21-11']",WS,20180426,"Guatemala City, Guatemala"
20,"['Ricky Liuzhou', 'Angela Zhang', 'Axel Flores Barrondo', 'Alejandra Jose Paiz Quan']","['[USA] ', '[USA] ', '[GUA] ', '[GUA] ']","['21-19', '21-17']",XD,20180426,"Guatemala City, Guatemala"
21,"['Diego Mini', 'Paula La Torre Regal', 'Kyle Alexander Munoz Seixas', 'Nathalie Angelique Fedney Vidal']","['[PER] ', '[PER] ', '[PAN] ', '[PAN] ']","['21-12', '21-8']",XD,20180426,"Guatemala City, Guatemala"
22,"['Michelle Li [1]', 'Daniela Matamoros']","['[CAN] ', '[ESA] ']","['21-4', '21-2']",WS,20180426,"Guatemala City, Guatemala"
23,"['Jamie Hsu [5]', 'Maria Delia Zambrano']","['[USA] ', '[ECU] ']","['21-10', '21-12']",WS,20180426,"Guatemala City, Guatemala"
24,"['Mariana Ugalde', 'Urrutia Cecilia']","['[MEX] ', '[ESA] ']","['21-8', '21-6']",WS,20180426,"Guatemala City, Guatemala"
25,"['Jennie Gai', 'Lauren Villalobos']","['[USA] ', '[CRC] ']","['21-12', '21-10']",WS,20180426,"Guatemala City, Guatemala"
26,"['Brittney Tam [3]', 'Sabrina Solis']","['[CAN] ', '[MEX] ']","['21-11', '21-9']",WS,20180426,"Guatemala City, Guatemala"
27,"['Jaqueline Lima', 'Diana Corleto Soto']","['[BRA] ', '[GUA] ']","['21-15', '22-20']",WS,20180426,"Guatemala City, Guatemala"
28,"['Talia Ng', 'Fernanda Saponara Rivva [8]']","['[CAN] ', '[PER] ']","['21-11', '21-10']",WS,20180426,"Guatemala City, Guatemala"
